sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2022.0.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Sensor fusion Mode - Orientation(Euler)
StartTime: ,2022-08-09_13:54:51_184 EDT
© Xsens Technologies B. V. 2005-2022

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z
603,926910152,-108.454857,8.628231,107.393883
604,926926819,-107.336281,8.391432,108.612061
605,926943486,-106.051613,8.506253,109.964035
606,926960153,-104.908035,9.011436,111.424286
607,926976820,-103.804443,9.813468,113.043098
608,926993487,-102.718300,10.589808,114.944489
609,927010154,-101.473694,11.201425,117.240974
610,927026821,-100.013069,11.728365,120.037064
611,927043488,-98.607979,12.288701,123.206642
612,927060155,-97.602379,12.863674,126.542450
613,927076822,-97.178085,13.464255,129.971573
614,927093489,-97.137581,14.126248,133.543686
615,927110156,-97.310280,14.856035,137.414017
616,927126823,-97.496346,15.642351,141.521851
617,927143490,-97.728432,16.420269,145.571198
618,927160157,-97.821503,17.095205,149.382553
619,927176824,-97.704506,17.514421,152.864075
620,927193491,-97.241600,17.722132,156.200867
621,927210158,-96.439293,17.931862,159.485275
622,927226825,-95.366364,18.234161,162.576828
623,927243492,-94.046860,18.611620,165.253235
624,927260159,-92.475861,18.966431,167.382568
625,927276826,-90.615364,19.214804,169.320572
626,927293493,-88.503731,19.364710,171.336807
627,927310160,-86.386208,19.333817,173.351685
628,927326827,-84.322922,19.238287,174.814453
629,927343494,-82.004646,19.140499,175.907623
630,927360161,-79.599174,19.468864,176.476120
631,927376828,-78.071648,19.607323,176.717819
632,927393495,-76.912117,19.514946,176.703110
633,927410162,-75.699066,19.298843,176.456268
634,927426829,-74.639969,19.068546,175.694901
635,927443496,-73.598801,18.708302,174.291534
636,927460163,-72.371841,17.995264,172.074493
637,927476830,-70.460945,16.745499,169.692719
638,927493497,-67.604301,15.931883,168.080246
639,927510164,-63.751209,14.854436,166.528854
640,927526831,-58.741917,13.652643,164.922180
641,927543498,-55.962734,13.323547,161.311523
642,927560165,-56.312588,12.818299,158.113663
643,927576832,-54.495422,14.108349,155.528229
644,927593499,-47.580158,14.182956,154.081009
645,927610166,-34.333424,14.634112,154.823288
646,927626833,-16.227301,12.436097,155.641449
647,927643500,8.278134,6.169299,155.931229
648,927660167,32.212105,2.857447,155.356216
649,927676834,38.634495,13.626893,153.329178
650,927693501,41.665680,21.430676,149.848526
651,927710168,33.063595,22.254902,141.868256
652,927726835,20.089437,12.190976,134.341629
653,927743502,3.859545,6.730798,131.537201
654,927760169,-6.328505,2.596183,130.189789
655,927776836,-8.612364,0.160811,128.933304
656,927793503,-5.632522,0.080071,127.016098
657,927810170,-3.329304,0.997629,125.874840
658,927826837,-2.327532,2.589145,125.882370
659,927843504,-1.409597,4.584536,126.339676
660,927860171,-0.618744,6.453802,127.251915
661,927876838,-0.666525,8.253907,128.528412
662,927893505,-1.538915,11.255470,129.844513
663,927910172,-2.719511,16.277864,130.810333
664,927926839,-3.646692,22.530132,131.391464
665,927943506,-4.285147,28.315468,131.789413
666,927960173,-4.925395,32.896137,131.842621
667,927976840,-5.332203,35.831989,131.767609
668,927993507,-5.798060,37.323318,131.564011
669,928010174,-6.757272,37.971779,131.417282
670,928026841,-10.612056,37.590984,131.285080
671,928043508,-15.394562,37.009037,131.291031
672,928060175,-16.445835,38.556389,130.968491
673,928076842,-16.794237,41.130527,130.539352
674,928093509,-17.946558,44.045166,129.597763
675,928110176,-18.979233,47.056957,128.447220
676,928126843,-19.587307,49.474895,128.160751
677,928143510,-19.756977,51.324352,128.711655
678,928160177,-20.075020,52.659466,129.512451
679,928176844,-20.358503,54.509579,130.326935
680,928193511,-20.534395,56.792362,131.006073
681,928210178,-20.626038,58.621567,131.998230
682,928226845,-20.541267,59.854362,133.011017
683,928243512,-20.620420,60.435898,133.752655
684,928260179,-21.694273,61.503811,135.097946
