sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2022.0.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Sensor fusion Mode - Orientation(Euler)
StartTime: ,2022-08-09_13:54:08_086 EDT
© Xsens Technologies B. V. 2005-2022

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z
1143,892831094,30.888950,-49.140446,138.891571
1144,892847761,29.565273,-48.404701,140.152496
1145,892864428,28.358433,-47.458736,140.841171
1146,892881095,27.637077,-46.213001,141.035980
1147,892897762,27.141769,-44.692966,140.736969
1148,892914429,26.154816,-42.204250,140.160217
1149,892931096,24.681726,-38.571285,139.687790
1150,892947763,23.116776,-34.153297,139.503799
1151,892964430,21.648203,-29.078854,139.547699
1152,892981097,20.165571,-23.652611,139.864319
1153,892997764,18.434975,-18.331827,140.768860
1154,893014431,17.397753,-14.858059,142.268753
1155,893031098,17.355907,-13.393445,144.120743
1156,893047765,17.998957,-13.105864,145.739456
1157,893064432,18.789095,-13.277503,146.777023
1158,893081099,19.505121,-13.223204,147.100372
1159,893097766,19.944279,-13.191021,147.079269
1160,893114433,20.173157,-13.092483,147.138870
1161,893131100,20.384914,-12.952585,147.389084
1162,893147767,20.455589,-12.756016,147.993195
1163,893164434,20.755081,-12.174820,148.926239
1164,893181101,21.134542,-11.305957,149.737839
1165,893197768,21.463057,-10.518540,150.352844
1166,893214435,21.648050,-10.139132,150.908524
1167,893231102,21.268545,-10.172674,151.088257
1168,893247769,21.132694,-10.806477,150.886551
1169,893264436,21.163645,-11.338330,150.336151
1170,893281103,21.087631,-11.958574,149.507263
1171,893297770,21.558411,-12.286868,148.833206
1172,893314437,21.521116,-12.053649,148.394897
1173,893331104,21.391369,-10.092268,147.874680
1174,893347771,20.084307,-5.650374,148.136444
1175,893364438,17.502151,1.095389,148.752197
1176,893381105,15.142005,8.171170,149.313873
1177,893397772,15.373607,10.057993,148.639160
1178,893414439,16.265339,10.941495,148.130981
1179,893431106,17.294449,11.525419,147.731979
1180,893447773,17.970829,11.919241,147.180145
1181,893464440,18.154743,11.848423,146.318405
1182,893481107,18.206137,11.920993,145.608719
1183,893497774,18.198566,11.860489,144.990952
1184,893514441,20.275028,11.256081,145.265457
1185,893531108,24.475599,10.508759,145.946228
1186,893547775,26.458460,10.599524,146.888596
1187,893564442,26.741093,10.355228,147.297729
1188,893581109,25.619726,10.109027,146.628830
1189,893597776,24.783260,10.194884,146.144852
1190,893614443,24.262453,10.316903,145.944855
1191,893631110,23.686184,10.357759,145.266617
1192,893647777,23.076765,10.435143,144.306702
1193,893664444,22.357908,10.692492,143.218597
1194,893681111,21.375992,11.193468,141.969833
1195,893697778,20.284695,11.841637,140.511795
1196,893714445,19.228809,12.539252,138.813293
1197,893731112,18.139589,13.193883,136.760666
1198,893747779,16.868723,13.882298,134.042908
1199,893764446,15.419557,14.708097,130.792191
1200,893781113,14.299398,15.150664,127.879791
1201,893797780,13.359402,15.361835,125.226151
1202,893814447,12.280221,15.509695,122.484894
1203,893831114,11.152951,15.510704,119.720787
1204,893847781,9.965774,15.578447,117.025482
1205,893864448,8.517530,15.688439,114.075134
1206,893881115,6.884100,15.761068,110.806976
1207,893897782,5.528127,15.642008,107.998055
1208,893914449,4.569018,15.358620,105.629684
1209,893931116,3.746684,14.925370,103.412727
1210,893947783,2.899001,14.253636,101.216080
1211,893964450,2.004869,13.563669,99.030556
1212,893981117,1.031048,12.695098,96.956680
1213,893997784,0.064583,11.762671,95.090691
1214,894014451,-0.594623,10.867124,93.461678
1215,894031118,-1.002511,9.824486,91.885727
1216,894047785,-1.276899,8.723142,90.316940
1217,894064452,-1.573617,7.691637,88.782059
1218,894081119,-1.882683,6.609318,87.312599
1219,894097786,-2.117697,5.471437,85.727913
1220,894114453,-2.403931,4.283164,83.899590
1221,894131120,-2.835574,3.386490,81.918289
1222,894147787,-3.243433,2.886861,79.884254
1223,894164454,-3.621940,2.769972,77.841721
1224,894181121,-3.884435,2.882524,76.120522
1225,894197788,-4.064353,2.922996,74.619888
1226,894214455,-4.174668,2.865129,73.610168
1227,894231122,-4.837969,2.804741,72.397026
1228,894247789,-6.094151,3.213392,71.045380
1229,894264456,-7.215268,3.807722,69.908234
1230,894281123,-8.032604,4.434655,68.769989
1231,894297790,-8.334801,4.771614,67.660072
1232,894314457,-8.139964,5.021245,66.742584
1233,894331124,-7.725956,5.175897,65.713531
1234,894347791,-7.344986,5.206216,64.757545
1235,894364458,-7.209780,5.030129,63.917233
1236,894381125,-7.502982,4.902882,63.453381
1237,894397792,-8.028148,4.727674,63.328693
1238,894414459,-8.583009,4.614254,63.529613
1239,894431126,-8.017784,2.872733,63.703182
1240,894447793,-8.427255,2.937989,63.545437
1241,894464460,-8.320401,2.273067,63.311230
1242,894481127,-8.195735,1.741317,63.249744
1243,894497794,-8.346818,1.107525,63.229362
1244,894514461,-8.936293,0.426774,63.220730
1245,894531128,-9.879296,0.159329,63.352554
1246,894547795,-10.511481,0.269149,63.699238
1247,894564462,-10.497536,0.525800,64.414261
1248,894581129,-10.660398,0.855160,64.813354
1249,894597796,-11.408770,1.181592,64.905403
1250,894614463,-12.575310,0.779808,64.450569
1251,894631130,-13.757013,0.168973,64.461472
1252,894647797,-14.701764,-0.509293,64.710358
1253,894664464,-15.237003,-0.747004,65.115997
1254,894681131,-15.453770,-0.506174,65.437599
1255,894697798,-15.575591,-0.417921,65.959435
1256,894714465,-15.475021,-0.889450,66.186737
1257,894731132,-15.012584,-1.463171,66.293152
1258,894747799,-14.075659,-2.361465,66.330246
1259,894764466,-13.311395,-2.791850,66.351387
1260,894781133,-12.167293,-3.245132,66.225746
1261,894797800,-10.733903,-3.493819,66.044052
1262,894814467,-9.237387,-3.766223,65.775734
1263,894831134,-7.724331,-4.121173,65.396843
1264,894847801,-6.059161,-4.408093,64.598572
1265,894864468,-4.533520,-4.933322,63.234234
1266,894881135,-3.240032,-5.296644,61.830566
1267,894897802,-2.143724,-6.325471,60.569736
1268,894914469,-1.173186,-8.113111,59.556873
1269,894931136,-0.424037,-10.268717,58.695961
1270,894947803,0.273788,-12.315950,57.995663
1271,894964470,0.587666,-13.948397,57.505112
1272,894981137,0.994751,-15.185539,56.676159
1273,894997804,1.811519,-15.899227,55.574955
1274,895014471,2.993710,-16.298567,54.636295
1275,895031138,4.499039,-16.249865,53.929443
1276,895047805,5.990584,-15.504663,53.384281
1277,895064472,7.367616,-14.827258,52.803177
1278,895081139,8.854477,-14.457161,52.278999
1279,895097806,10.233161,-14.286641,51.858749
1280,895114473,11.671044,-14.237638,51.523190
1281,895131140,13.020065,-13.848289,51.211037
1282,895147807,14.306692,-13.104368,51.055035
1283,895164474,15.081969,-13.040077,51.026993
1284,895181141,15.439998,-13.555359,50.997448
1285,895197808,16.194464,-14.981612,50.689327
1286,895214475,17.565050,-15.945152,50.285767
1287,895231142,19.488493,-16.770468,50.138687
1288,895247809,20.973623,-18.260742,49.986027
1289,895264476,21.628046,-20.148289,49.867130
1290,895281143,21.936296,-22.331059,49.575020
1291,895297810,22.951622,-24.672024,49.022987
1292,895314477,24.024921,-26.604639,48.555134
1293,895331144,24.641497,-27.979219,48.347294
1294,895347811,25.004171,-28.811855,48.304699
1295,895364478,25.014557,-29.230989,48.481174
1296,895381145,24.722534,-29.466341,48.692783
1297,895397812,24.126362,-29.632076,48.872158
1298,895414479,23.450855,-29.971687,48.887585
1299,895431146,23.218832,-30.518129,48.846264
1300,895447813,22.862038,-29.131102,50.150635
1301,895464480,22.428059,-28.479687,51.134201
1302,895481147,22.068926,-28.743483,51.539925
1303,895497814,21.660908,-29.068569,51.794830
1304,895514481,21.155914,-29.462469,51.955284
1305,895531148,20.672253,-29.951118,52.248592
1306,895547815,20.347281,-30.596693,52.564758
1307,895564482,20.181593,-31.479834,52.890129
1308,895581149,20.018742,-32.788998,53.031513
1309,895597816,19.654375,-34.565418,53.114555
1310,895614483,19.491377,-36.744705,53.251495
1311,895631150,19.054157,-38.613461,53.268085
1312,895647817,18.563826,-40.103382,53.150719
1313,895664484,17.824993,-41.598606,53.564682
1314,895681151,16.663086,-43.400661,55.181309
1315,895697818,15.239645,-45.601318,56.286884
1316,895714485,14.037210,-47.956783,56.486454
1317,895731152,13.271260,-50.405548,56.514194
1318,895747819,12.424522,-52.545029,56.481678
1319,895764486,12.032732,-54.237831,55.904140
1320,895781153,12.095864,-55.693810,54.817543
1321,895797820,12.374496,-57.041237,53.778439
1322,895814487,12.390423,-58.234821,53.078941
1323,895831154,12.138974,-59.236141,52.577190
1324,895847821,11.409744,-60.119423,52.497688
1325,895864488,10.174599,-60.679420,52.997707
1326,895881155,8.632013,-60.866699,53.867798
1327,895897822,7.091067,-60.731773,54.876415
1328,895914489,6.110025,-60.478039,55.417431
1329,895931156,5.350848,-60.317429,55.718758
1330,895947823,4.411434,-60.078304,56.216244
1331,895964490,2.793290,-59.927780,57.346569
1332,895981157,0.389616,-59.939610,59.308582
1333,895997824,-2.407569,-59.945366,61.716175
1334,896014491,-5.548538,-59.804268,64.399399
1335,896031158,-9.088513,-59.498344,67.307648
1336,896047825,-11.037783,-58.622784,68.883606
1337,896064492,-10.646972,-57.120243,68.565826
1338,896081159,-11.397342,-55.981621,68.536789
1339,896097826,-12.386474,-55.454239,68.439964
1340,896114493,-13.312132,-55.251587,68.331726
1341,896131160,-14.188787,-55.433693,68.328339
1342,896147827,-15.119297,-55.823357,68.458885
1343,896164494,-15.653569,-56.115704,68.245430
1344,896181161,-15.894904,-56.138042,67.835968
1345,896197828,-16.174911,-56.191135,67.537468
1346,896214495,-16.360710,-56.169647,67.140633
1347,896231162,-16.352894,-56.004166,66.546768
1348,896247829,-16.395845,-55.850483,66.105644
1349,896264496,-16.401592,-55.951546,65.636421
1350,896281163,-16.434649,-56.224529,65.143982
1351,896297830,-16.332066,-56.525883,64.756508
1352,896314497,-15.524262,-56.962616,64.092506
1353,896331164,-14.914195,-57.322426,63.603325
1354,896347831,-15.043420,-57.658333,63.584923
1355,896364498,-15.224736,-57.899193,63.606522
1356,896381165,-15.459793,-57.992191,63.576073
1357,896397832,-15.779803,-57.944267,63.628418
1358,896414499,-15.605144,-57.759682,63.479778
1359,896431166,-15.570997,-57.756054,63.509079
1360,896447833,-15.792952,-57.874603,63.870167
1361,896464500,-16.365124,-58.051758,64.640648
1362,896481167,-17.272827,-58.244946,65.573456
1363,896497834,-18.182892,-58.452621,66.427246
1364,896514501,-15.698333,-58.998970,63.979053
1365,896531168,-13.609051,-59.232876,62.130222
1366,896547835,-12.339298,-59.439770,61.130154
1367,896564502,-11.628108,-59.735489,60.555153
1368,896581169,-11.689917,-60.042439,60.774162
1369,896597836,-12.127464,-60.157063,61.561562
1370,896614503,-12.174606,-60.278667,61.790981
1371,896631170,-11.624080,-60.395428,61.338223
1372,896647837,-10.629088,-60.465092,60.357616
1373,896664504,-9.455320,-60.480034,59.105724
1374,896681171,-8.215431,-60.478107,57.731560
1375,896697838,-7.052247,-60.447891,56.459644
1376,896714505,-6.005637,-60.291939,55.399220
1377,896731172,-5.342486,-59.968578,54.762001
1378,896747839,-5.109725,-59.522400,54.485729
1379,896764506,-5.087716,-59.048222,54.429413
1380,896781173,-4.143994,-59.574463,53.469673
1381,896797840,-2.761862,-60.486454,51.963139
1382,896814507,-1.060627,-61.620750,50.149067
1383,896831174,0.973873,-62.813255,48.079731
1384,896847841,3.279876,-63.807510,45.811501
1385,896864508,5.506445,-64.859825,43.528435
1386,896881175,8.190949,-66.025978,40.699001
1387,896897842,11.552009,-67.257278,37.189331
1388,896914509,16.056189,-68.475822,32.569202
1389,896931176,21.641445,-69.609413,26.937456
1390,896947843,28.122438,-70.554047,20.501120
1391,896964510,35.135197,-71.210739,13.653218
1392,896981177,41.567249,-71.594002,7.362736
1393,896997844,47.193703,-71.742317,1.775012
1394,897014511,52.127125,-71.740181,-3.117419
1395,897031178,56.420845,-71.642143,-7.337737
1396,897047845,60.484200,-71.364281,-11.259751
1397,897064512,63.895355,-71.033981,-14.493071
1398,897081179,66.648705,-70.698250,-17.071283
1399,897097846,68.597984,-70.438293,-18.911886
1400,897114513,69.808548,-70.236938,-20.122042
1401,897131180,70.766304,-69.946220,-21.152954
1402,897147847,71.633263,-69.633598,-22.105951
1403,897164514,72.528427,-69.341751,-23.042559
1404,897181181,73.363388,-69.078979,-23.879465
1405,897197848,74.193398,-68.754669,-24.654207
1406,897214515,75.017349,-68.354156,-25.370365
1407,897231182,75.649872,-67.953621,-25.846567
1408,897247849,75.959122,-67.605919,-25.984434
1409,897264516,76.130455,-67.218170,-25.943668
1410,897281183,76.368797,-66.707985,-25.924356
1411,897297850,76.613960,-66.090469,-25.864851
1412,897314517,76.842499,-65.434326,-25.727016
1413,897331184,76.909775,-64.811226,-25.463396
1414,897347851,77.088806,-63.856361,-25.341873
1415,897364518,77.408226,-61.961987,-25.682089
1416,897381185,76.580536,-59.488995,-25.173826
1417,897397852,75.536171,-57.793625,-24.469997
1418,897414519,74.308388,-56.766644,-23.356215
1419,897431186,73.803123,-56.091835,-22.838593
1420,897447853,74.690956,-55.442120,-23.255230
1421,897464520,76.600945,-54.840492,-24.285471
1422,897481187,78.979782,-54.158741,-25.639280
1423,897497854,82.184761,-53.213451,-27.472504
1424,897514521,86.663513,-51.693851,-29.910219
1425,897531188,92.112350,-49.711193,-32.575657
1426,897547855,98.213150,-47.190784,-35.419678
1427,897564522,104.126617,-44.600658,-38.080677
1428,897581189,109.538300,-42.078999,-40.402031
1429,897597856,114.405968,-39.760078,-42.286633
1430,897614523,118.790047,-37.619171,-43.858337
1431,897631190,122.761665,-35.436501,-45.116276
1432,897647857,126.116753,-33.601753,-46.044544
1433,897664524,128.761642,-32.265961,-46.746864
1434,897681191,130.802383,-31.315891,-47.278606
1435,897697858,132.407166,-30.582773,-47.696743
1436,897714525,133.740250,-30.216358,-48.233135
1437,897731192,134.770706,-30.131372,-48.829330
1438,897747859,135.290253,-30.182049,-49.368664
1439,897764526,135.097702,-30.084942,-49.541542
1440,897781193,134.811829,-30.123806,-49.767025
1441,897797860,134.364395,-30.430439,-49.940659
1442,897814527,133.935852,-30.723732,-50.090294
1443,897831194,133.740784,-30.712479,-50.094872
1444,897847861,133.794907,-30.489784,-49.862507
1445,897864528,133.899231,-30.157194,-49.370438
1446,897881195,133.885513,-30.016066,-48.737053
1447,897897862,133.801651,-30.184130,-48.140720
1448,897914529,133.651306,-30.448290,-47.509655
1449,897931196,133.434708,-30.929358,-46.958950
1450,897947863,133.231735,-31.535980,-46.505207
1451,897964530,133.102692,-32.020718,-46.038284
1452,897981197,133.074280,-32.285316,-45.544876
1453,897997864,133.106323,-32.407513,-45.090206
1454,898014531,133.154312,-32.453304,-44.669453
1455,898031198,133.203201,-32.483234,-44.279716
1456,898047865,133.225220,-32.476955,-43.852402
1457,898064532,133.227264,-32.463428,-43.383778
1458,898081199,133.219833,-32.456871,-42.907070
1459,898097866,133.193192,-32.431431,-42.410011
1460,898114533,133.180664,-32.481220,-41.922573
1461,898131200,133.213379,-32.510799,-41.404537
1462,898147867,133.233795,-32.489819,-40.807129
1463,898164534,133.226440,-32.494919,-40.160049
1464,898181201,133.168015,-32.600018,-39.499489
1465,898197868,133.097839,-32.786549,-38.856663
1466,898214535,133.059753,-32.973194,-38.239689
1467,898231202,133.045944,-33.149895,-37.658718
1468,898247869,133.059158,-33.355007,-37.147892
1469,898264536,133.098373,-33.526833,-36.649960
1470,898281203,133.161850,-33.737434,-36.180916
1471,898297870,133.249954,-34.013935,-35.764908
1472,898314537,133.332870,-34.327789,-35.348190
1473,898331204,133.415741,-34.626717,-34.920509
1474,898347871,133.510452,-34.905525,-34.529633
1475,898364538,133.581253,-35.160362,-34.180508
1476,898381205,133.621887,-35.458817,-33.905724
1477,898397872,133.649170,-35.812408,-33.682060
1478,898414539,133.662567,-36.164021,-33.470291
1479,898431206,133.663605,-36.482162,-33.286213
1480,898447873,133.658371,-36.788395,-33.172527
1481,898464540,133.648605,-36.972897,-33.070004
1482,898481207,133.686005,-37.065247,-33.010876
1483,898497874,133.763962,-37.171783,-33.018051
1484,898514541,133.825378,-37.290779,-33.039803
1485,898531208,133.843094,-37.323643,-33.016068
1486,898547875,133.862350,-37.310455,-33.006214
1487,898564542,133.888351,-37.251148,-33.001888
1488,898581209,133.893509,-37.202217,-33.017498
1489,898597876,133.889603,-37.191616,-33.074917
1490,898614543,133.897415,-37.235035,-33.134739
1491,898631210,133.914429,-37.268890,-33.153645
1492,898647877,133.988297,-37.357685,-33.237850
1493,898664544,134.092728,-37.426350,-33.310307
1494,898681211,134.185410,-37.454933,-33.364231
1495,898697878,134.288406,-37.577374,-33.533390
1496,898714545,134.355087,-37.676769,-33.696163
1497,898731212,134.422791,-37.747730,-33.882977
1498,898747879,134.511429,-37.811626,-34.083759
1499,898764546,134.585068,-37.852680,-34.247452
1500,898781213,134.649673,-37.878834,-34.408184
1501,898797880,134.658203,-37.865723,-34.528969
1502,898814547,134.601654,-37.858784,-34.647343
1503,898831214,134.502853,-37.875893,-34.755211
1504,898847881,134.374496,-37.856148,-34.781700
1505,898864548,134.235214,-37.844570,-34.774982
1506,898881215,134.064301,-37.866356,-34.748444
1507,898897882,133.876541,-37.861244,-34.685539
1508,898914549,133.694916,-37.843254,-34.634575
1509,898931216,133.531235,-37.852715,-34.622299
1510,898947883,133.379044,-37.829960,-34.595325
1511,898964550,133.255981,-37.778111,-34.544243
1512,898981217,133.125504,-37.723423,-34.450027
1513,898997884,132.995697,-37.666233,-34.335197
1514,899014551,132.901337,-37.616379,-34.237553
1515,899031218,132.813477,-37.578487,-34.140900
1516,899047885,132.720428,-37.542915,-34.022167
1517,899064552,132.633774,-37.569088,-33.919548
