sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2022.0.0
StartTime: ,2022-08-15_19:19:05_000 EDT
© Xsens Technologies B. V. 2005-2022

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
65,661995395,118.65079498291016,59.78749465942383,-105.69690704345703,-7.19389009475708,1.89492404460907,-0.58647590875626,-33.58778762817383,-0.14943365752697,21.42250823974609
66,662003728,117.99166870117188,59.75360488891602,-106.07859039306641,-7.62036895751953,2.18222904205322,-0.44140148162842,-32.83132171630859,1.72124040126801,23.20869255065918
67,662012061,117.30198669433594,59.70232391357422,-106.48374938964844,-8.39738845825195,2.61489033699036,-0.28499642014503,-34.50094604492188,0.50054138898849,25.95106697082520
68,662020394,116.84799194335938,59.48694610595703,-106.65885162353516,-8.73982620239258,2.32551574707031,-0.45276886224747,-37.15986633300781,2.71512651443481,25.42011260986328
69,662028727,116.46293640136719,59.24711227416992,-106.73520660400391,-8.68129444122314,2.56363463401794,-1.08258998394012,-39.14456939697266,9.13163375854492,25.36110115051270
70,662037060,115.81125640869141,59.13791656494141,-107.05529785156250,-9.38856410980225,3.52187037467957,-0.79384756088257,-39.01816940307617,6.96384668350220,30.35435104370117
71,662045393,115.22509765625000,59.03259658813477,-107.32526397705078,-9.28481674194336,2.53041601181030,-1.14799344539642,-36.72232818603516,8.54404163360596,28.75775718688965
72,662053726,114.90457153320312,58.73927307128906,-107.34133148193359,-8.78792667388916,3.32292008399963,-1.86366260051727,-37.60794830322266,14.44906044006348,29.88833045959473
73,662062059,114.53556060791016,58.43468093872070,-107.41881561279297,-9.41742801666260,3.22505497932434,-0.75664919614792,-37.15680694580078,11.29419898986816,32.78922653198242
74,662070392,114.00217437744141,58.31263732910156,-107.60216522216797,-8.95408630371094,2.79922294616699,-0.89175415039062,-39.91798400878906,12.39085102081299,28.86698913574219
75,662078725,113.42414093017578,58.18298721313477,-107.81473541259766,-9.43374061584473,3.14928245544434,-0.02643988654017,-42.62263107299805,10.31645488739014,30.75646591186523
76,662087058,113.04348754882812,57.92945098876953,-107.81904602050781,-9.52026462554932,2.16161990165710,-0.18803717195988,-46.02727508544922,12.21214103698730,25.66727828979492
77,662095391,112.62607574462891,57.67004013061523,-107.84010314941406,-9.50183105468750,2.88122987747192,-0.20699229836464,-48.75217819213867,11.27238273620605,26.78863716125488
78,662103724,111.99114990234375,57.58548355102539,-108.05297088623047,-10.23578166961670,2.05770158767700,0.14524552226067,-49.54647445678711,7.31942987442017,26.65190696716309
79,662112057,111.38992309570312,57.52309036254883,-108.23994445800781,-9.75814247131348,2.29629874229431,-0.40906798839569,-48.25823593139648,7.68983602523804,24.34548187255859
80,662120390,110.86650085449219,57.28578186035156,-108.40125274658203,-10.45324897766113,2.68040823936462,0.40589004755020,-47.27364730834961,1.02381634712219,27.95105171203613
81,662128723,110.30384826660156,57.07793045043945,-108.62798309326172,-10.41938114166260,2.76149702072144,0.63482767343521,-45.44422149658203,-4.58242368698120,26.12951469421387
82,662137056,109.52330780029297,57.03362274169922,-109.03670501708984,-10.14240074157715,2.99908781051636,0.65005308389664,-47.48017883300781,-7.39218568801880,28.13993835449219
83,662145389,108.74459075927734,56.98845291137695,-109.44086456298828,-9.79944801330566,3.17390203475952,0.67836207151413,-47.56914520263672,-7.05051708221436,28.45051193237305
84,662153722,108.07479858398438,56.76647186279297,-109.71925354003906,-9.26769638061523,2.86107206344604,-0.04397575557232,-53.16643905639648,-8.39312076568604,28.69401741027832
85,662162055,107.53589630126953,56.55604171752930,-109.87035369873047,-7.87104654312134,1.71175777912140,-1.01788127422333,-50.29999542236328,-1.29367613792419,24.70746994018555
86,662170388,106.81492614746094,56.49839019775391,-110.13726806640625,-8.26107501983643,2.50738310813904,-0.51131337881088,-54.40005874633789,0.93251484632492,27.07018470764160
87,662178721,106.11071777343750,56.43484878540039,-110.44491577148438,-9.53372955322266,1.03579986095428,-0.43413755297661,-48.78697204589844,-2.48912119865417,28.59364318847656
88,662187054,105.73225402832031,56.19751358032227,-110.46866607666016,-9.78453159332275,1.26429545879364,-0.35518068075180,-43.80374526977539,6.83675050735474,25.50267791748047
89,662195387,105.33259582519531,55.95207595825195,-110.44936370849609,-10.69257545471191,1.38666617870331,0.08383626490831,-50.64896011352539,9.63373374938965,25.67523384094238
90,662203720,104.54766082763672,55.86906433105469,-110.82231903076172,-11.91428184509277,1.19000458717346,0.55502748489380,-52.47993087768555,-7.48937273025513,33.02927398681641
91,662212053,103.89990997314453,55.80823516845703,-111.15933990478516,-11.60102748870850,0.38432356715202,0.03078702464700,-39.74882507324219,-6.10281038284302,31.04576873779297
92,662220386,103.47641754150391,55.55147552490234,-111.25935363769531,-12.03310966491699,0.82296890020370,0.08994980901480,-41.65270233154297,1.29051208496094,29.26177978515625
93,662228719,102.95793914794922,55.29488372802734,-111.45998382568359,-12.70452499389648,1.05695307254791,0.33077305555344,-43.15722656250000,-5.73324871063232,30.77159690856934
94,662237052,102.29360198974609,55.24301528930664,-111.83547973632812,-12.36621570587158,0.35829034447670,0.50129806995392,-38.26275634765625,-9.98045539855957,32.08386230468750
95,662245385,101.69544219970703,55.20640182495117,-112.19947052001953,-12.11694049835205,0.88899713754654,1.11927187442780,-31.59841156005859,-9.78427028656006,31.60070800781250
96,662253718,101.32662963867188,54.95886611938477,-112.39210510253906,-12.06759452819824,0.29779294133186,1.39496958255768,-26.04684448242188,-6.42628765106201,29.52046012878418
97,662262051,100.94482421875000,54.69854736328125,-112.59779357910156,-12.28264427185059,0.75028938055038,1.48188984394073,-26.39284706115723,-7.35478115081787,31.10442543029785
98,662270384,100.46538543701172,54.68044662475586,-112.90653228759766,-12.28203296661377,0.21167711913586,1.01398122310638,-22.70323181152344,-6.86029481887817,29.93932533264160
99,662278717,100.07825469970703,54.66653060913086,-113.15764617919922,-11.84807395935059,-0.24922992289066,0.39384406805038,-17.23025321960449,-2.87681436538696,29.99774360656738
100,662287050,99.89459991455078,54.40784072875977,-113.26015472412109,-11.91414642333984,0.75049400329590,0.47626751661301,-12.74698734283447,-0.99232202768326,29.64613533020020
101,662295383,99.73701477050781,54.14556503295898,-113.37776947021484,-12.43710613250732,0.36835056543350,0.44895961880684,-8.19832897186279,-2.15766835212708,30.16871452331543
102,662303716,99.48043823242188,54.13347625732422,-113.60708618164062,-12.33951377868652,0.79319834709167,0.21314035356045,-3.86096501350403,-1.85278189182281,30.83007812500000
103,662312049,99.27399444580078,54.12596511840820,-113.84202575683594,-12.91242885589600,0.54540967941284,0.20990228652954,2.50731539726257,-2.50169324874878,31.42183876037598
104,662320382,99.18068695068359,53.82855224609375,-114.02325439453125,-13.49916839599609,0.51059854030609,0.29934272170067,5.67592811584473,-6.20234012603760,35.18335342407227
105,662328715,99.09313964843750,53.85372161865234,-114.26303863525391,-13.35157299041748,0.38221535086632,-0.03651383519173,17.07134056091309,-3.62373900413513,28.85592651367188
106,662337048,99.13148498535156,53.58474349975586,-114.37692260742188,-14.38982295989990,1.42486143112183,0.38219219446182,14.89688396453857,-2.14998412132263,31.09073066711426
107,662345381,98.98796081542969,53.62645721435547,-114.68731689453125,-14.52432918548584,1.77999329566956,0.51588326692581,17.02081871032715,-8.95928096771240,28.89359664916992
108,662353714,99.04468536376953,53.39654541015625,-114.84106445312500,-14.13567924499512,0.90212023258209,-0.31754884123802,20.92630004882812,-5.76623058319092,26.95121192932129
109,662362047,99.00836944580078,53.44884872436523,-115.09288024902344,-14.08775043487549,2.82046318054199,0.16201663017273,24.10117149353027,-5.03266572952271,28.03892898559570
110,662370380,99.10246276855469,53.23781204223633,-115.26898193359375,-14.37561893463135,1.80725884437561,-0.25508061051369,27.53535270690918,-7.70438766479492,25.02177429199219
111,662378713,99.07579040527344,53.33411407470703,-115.58348083496094,-13.65318775177002,3.69783782958984,-0.21822901070118,31.18712997436523,-10.26361370086670,24.18288040161133
112,662387046,99.17682647705078,53.16322708129883,-115.79181671142578,-13.72628593444824,3.43862199783325,-0.65869534015656,31.45108222961426,-10.72226047515869,20.69042396545410
113,662395379,99.17475128173828,53.34114074707031,-116.09848022460938,-12.53112697601318,3.92724537849426,-1.64013326168060,33.32186889648438,-11.28833580017090,14.52691268920898
114,662403712,99.28012084960938,53.27513504028320,-116.31127929687500,-12.35099887847900,4.55371236801147,-1.51356923580170,32.41810989379883,-12.97206020355225,8.37943553924561
115,662412045,99.22599792480469,53.58270263671875,-116.71533966064453,-11.83189582824707,3.19848060607910,-1.50616061687469,36.25596618652344,-20.93449211120605,-0.12717485427856
116,662420378,99.30786132812500,53.67303848266602,-117.09895324707031,-10.82705783843994,2.57579493522644,-1.95838356018066,46.18849182128906,-27.84845733642578,-8.14340114593506
117,662428711,99.40725708007812,53.78786849975586,-117.56232452392578,-10.49813461303711,2.47358131408691,-1.47504985332489,56.05114746093750,-33.92718505859375,-10.21653366088867
118,662437044,99.42745971679688,54.18005371093750,-118.24069976806641,-10.20246791839600,1.63850152492523,-1.50641930103302,72.00265502929688,-41.27505874633789,-7.28089141845703
119,662445377,99.47582244873047,54.50055694580078,-119.04508972167969,-9.17523860931396,1.79095792770386,-2.09177255630493,87.72132110595703,-48.52470397949219,2.21930098533630
120,662453710,99.68157196044922,54.41205215454102,-119.87441253662109,-8.72279548645020,2.27612447738647,-2.54409456253052,104.96931457519531,-54.39858245849609,18.35389328002930
121,662462043,99.87471771240234,54.51177215576172,-120.86223602294922,-8.27596378326416,2.66197109222412,-3.47753620147705,123.11126708984375,-56.59519577026367,30.02403640747070
122,662470376,100.30304718017578,54.22103881835938,-121.78769683837891,-8.19538784027100,4.71971464157104,-3.45010948181152,140.96766662597656,-56.68793106079102,43.98551559448242
123,662478709,100.69248962402344,54.18943405151367,-122.82894897460938,-7.73939514160156,4.68139266967773,-4.67963171005249,151.50103759765625,-57.87231063842773,45.70315170288086
124,662487042,101.25280761718750,53.84621810913086,-123.86759948730469,-7.22910308837891,6.12577533721924,-4.33630084991455,167.39413452148438,-63.13373565673828,52.71633911132812
125,662495375,101.65795135498047,53.73403167724609,-125.13462829589844,-7.35376262664795,6.52907371520996,-4.61644124984741,174.63627624511719,-72.23371887207031,57.67150115966797
126,662503708,102.09774017333984,53.39104843139648,-126.53817749023438,-7.64791059494019,6.77049922943115,-5.38475990295410,187.58108520507812,-88.49427032470703,59.25561523437500
127,662512041,102.47990417480469,53.34204483032227,-128.09709167480469,-8.01636695861816,7.31809902191162,-5.87647247314453,199.36184692382812,-94.86756134033203,53.85264968872070
128,662520374,102.97504425048828,53.14355850219727,-129.64299011230469,-8.41449451446533,7.38014888763428,-6.80154895782471,207.33615112304688,-102.09550476074219,46.11502075195312
129,662528707,103.34556579589844,53.23408508300781,-131.36103820800781,-8.79345893859863,6.74752092361450,-8.28437328338623,212.80548095703125,-110.20474243164062,39.66341018676758
130,662537040,103.80470275878906,53.15154266357422,-133.11529541015625,-9.30452251434326,5.96587896347046,-9.36117553710938,222.94017028808594,-119.32829284667969,37.69778060913086
131,662545373,104.19120788574219,53.33884811401367,-135.00164794921875,-9.86123275756836,6.35787820816040,-10.08708190917969,230.51249694824219,-125.20411682128906,31.34600639343262
132,662553706,104.65282440185547,53.40322113037109,-136.87348937988281,-10.23659801483154,6.64993906021118,-10.63024902343750,234.94416809082031,-130.76754760742188,24.39970207214355
133,662562039,105.03355407714844,53.70551681518555,-138.84768676757812,-10.52563381195068,7.41992950439453,-11.20800971984863,238.33546447753906,-134.80364990234375,19.92964744567871
134,662570372,105.43227386474609,53.88842010498047,-140.85350036621094,-11.01997280120850,7.77072715759277,-12.02137088775635,241.35908508300781,-141.99018859863281,14.71610164642334
135,662578705,105.73014068603516,54.29088211059570,-142.99812316894531,-11.13140487670898,7.69516611099243,-12.64462375640869,245.46287536621094,-149.17823791503906,11.51070976257324
136,662587038,106.06023406982422,54.56340026855469,-145.14274597167969,-10.87153530120850,7.86418581008911,-12.98162937164307,248.21183776855469,-152.00219726562500,8.11948680877686
137,662595371,106.35454559326172,55.02809906005859,-147.33660888671875,-10.49405097961426,8.00198554992676,-13.62814235687256,250.84996032714844,-153.69207763671875,5.00101041793823
138,662603704,106.68732452392578,55.36539077758789,-149.51628112792969,-10.35163688659668,8.35283088684082,-13.77546977996826,253.96566772460938,-153.70133972167969,2.24227786064148
139,662612037,107.00222778320312,55.87285614013672,-151.71986389160156,-10.28325080871582,8.44521236419678,-13.72231292724609,255.51261901855469,-154.72027587890625,-0.14598700404167
140,662620370,107.28161621093750,56.26388931274414,-154.01081848144531,-10.19894981384277,8.20207118988037,-13.91984462738037,260.86590576171875,-159.55187988281250,-0.99621969461441
141,662628703,107.58026885986328,56.80045318603516,-156.35008239746094,-9.57037639617920,8.48991107940674,-14.42043113708496,268.64117431640625,-162.90838623046875,-1.41146719455719
142,662637036,107.73630523681641,57.21438980102539,-158.85968017578125,-10.18275928497314,9.43733406066895,-11.90963268280029,270.54223632812500,-170.42361450195312,1.04209387302399
143,662645369,107.49169158935547,57.80540847778320,-161.62239074707031,-10.73823547363281,8.38985061645508,-10.75326538085938,248.26049804687500,-188.72254943847656,-1.32124423980713
144,662653702,106.72810363769531,58.37049865722656,-164.92921447753906,-10.32213115692139,7.20969104766846,-10.38464927673340,244.43580627441406,-219.53439331054688,-4.44846296310425
145,662662035,105.60746765136719,59.09144973754883,-168.66960144042969,-8.99231052398682,7.02668952941895,-9.96809196472168,247.01918029785156,-246.46405029296875,-6.60166406631470
146,662670368,103.89641571044922,59.73643112182617,-173.16694641113281,-8.40789699554443,6.44088268280029,-9.65194702148438,258.50155639648438,-284.35510253906250,-6.24297571182251
147,662678701,101.63893127441406,60.44534301757812,-178.40214538574219,-7.38049030303955,6.34444427490234,-8.62127971649170,271.62487792968750,-323.86752319335938,-2.81098985671997
148,662687034,98.99385833740234,60.92393493652344,175.80397033691406,-4.40163469314575,6.23485851287842,-8.99551486968994,288.07717895507812,-344.26092529296875,3.14868974685669
149,662695367,96.80462646484375,61.30115509033203,170.37606811523438,0.79207253456116,5.16080379486084,-10.12687683105469,305.84191894531250,-318.32250976562500,8.40789604187012
150,662703700,95.25611114501953,61.51333999633789,165.57096862792969,2.12330150604248,3.39702892303467,-9.56619644165039,319.66809082031250,-276.23977661132812,2.31904220581055
151,662712033,94.11341857910156,61.81413650512695,161.32098388671875,3.29225397109985,3.91015863418579,-8.74228382110596,309.71371459960938,-245.84886169433594,-7.45795869827271
152,662720366,93.42716217041016,61.99995803833008,157.68484497070312,4.75216197967529,4.68809795379639,-7.83633184432983,301.75027465820312,-205.67034912109375,-10.10179042816162
153,662728699,92.93891906738281,62.21188354492188,154.33847045898438,4.29401779174805,4.37900781631470,-6.80576705932617,293.93862915039062,-191.57897949218750,-7.63324213027954
154,662737032,92.41849517822266,62.34177398681641,150.95445251464844,3.91794800758362,2.87787914276123,-5.06447982788086,296.18017578125000,-188.62603759765625,-8.12017250061035
155,662745365,91.97665405273438,62.51625823974609,147.70173645019531,4.00345468521118,1.86041986942291,-2.01909112930298,292.17095947265625,-180.47933959960938,-15.36187744140625
156,662753698,91.73217010498047,62.77309417724609,144.72613525390625,3.96822261810303,1.10639905929565,-1.69534933567047,285.41958618164062,-167.79916381835938,-19.14133453369141
157,662762031,91.61924743652344,62.94510650634766,141.93338012695312,3.26256489753723,1.99218773841858,-2.23750042915344,282.29986572265625,-156.19862365722656,-10.64662361145020
158,662770364,91.52556610107422,62.91538619995117,139.09527587890625,0.71935075521469,2.16719102859497,-1.52607834339142,291.17349243164062,-154.04832458496094,6.41685056686401
159,662778697,91.53507232666016,62.79494476318359,136.31082153320312,-1.24951839447021,2.52184915542603,-1.09773337841034,297.64141845703125,-151.18991088867188,17.13199996948242
160,662787030,91.60014343261719,62.63985061645508,133.57766723632812,-3.13970565795898,3.38598084449768,-0.89168578386307,297.16760253906250,-152.03227233886719,27.82774734497070
161,662795363,91.66645812988281,62.36212921142578,130.83442687988281,-3.94555068016052,4.20121335983276,-1.63538098335266,297.86917114257812,-153.04310607910156,42.30362319946289
162,662803696,91.76651763916016,61.90332412719727,128.09645080566406,-4.84718084335327,4.37227916717529,-2.31360149383545,301.60278320312500,-151.09835815429688,58.20478820800781
